knee_left_mean,knee_left_std,knee_right_mean,knee_right_std,hip_left_mean,hip_left_std,hip_right_mean,hip_right_std,inclination_mean,inclination_std,torso_rotation_mean,torso_rotation_std,torso_rotation_range,body_twist_mean,body_twist_std,body_twist_max,shoulder_depth_diff_mean,shoulder_depth_diff_std,hip_depth_diff_mean,hip_depth_diff_std,torso_depth_mean_mean,torso_depth_mean_std,torso_depth_std_mean,torso_depth_std_std,shoulder_width_mean,shoulder_width_std,shoulder_width_range,hip_width_mean,hip_width_std,hip_width_range,vel_left_hip_mean,vel_left_hip_p90,vel_right_hip_mean,vel_right_hip_p90,vel_left_knee_mean,vel_left_knee_p90,vel_right_knee_mean,vel_right_knee_p90,vel_left_ankle_mean,vel_left_ankle_p90,vel_right_ankle_mean,vel_right_ankle_p90,vel_left_wrist_mean,vel_left_wrist_p90,vel_right_wrist_mean,vel_right_wrist_p90,vel_head_mean,vel_head_p90,angular_velocity_mean,angular_velocity_max,frame_start,frame_end,video_id,label
2.580475608253626,0.7390887910685394,2.626494741294824,0.7441551627608818,2.47433790992559,0.7493078725795681,2.6021883364799665,0.7458745816758346,0.015994621390783014,0.020019482568130915,-3.0887651623111854,0.030282851937031535,0.11267728561545365,0.10989846109803532,0.05063784489319034,0.20120381990811698,0.004811649394564722,0.0035791777059362277,0.001988200251952022,0.0015730353680997883,-0.036050342571797955,0.02650153555598766,0.03616718397491698,0.0264720223720234,1.0,6.238914795331411e-17,1.1102230246251565e-16,0.564411085653097,0.012274255300253818,0.04629883456531414,0.5373138808162911,1.718742164468037,0.5373138808162911,1.718742164468037,5.506930651750705,10.951469112582851,5.286681965599655,10.312734231542965,8.289328461782342,16.42748577454836,8.114035546362397,15.820147920530712,3.9006671471988277,6.033357020963491,3.467253254145078,5.048987213959319,8.083364727301811,18.372008877993938,0.6311652998241484,2.1071538615359464,0,90,0f7c7660-51c9-47e0-a962-fca0ddf8fcd9,sentarse
3.0812213269053284,0.05244727211749321,2.997700519843175,0.12915803727878286,2.879325223447981,0.0811891715094723,2.92740106592898,0.1031175767686454,0.07741499087551121,0.04708458633406129,-0.0010505632729463032,3.1158371370749287,6.276025866491523,0.014641947034701253,0.011537581336807486,0.03917899091816146,0.03883285000920296,0.023928842728183713,0.019404631429642903,0.013608327480224445,-0.10941403778888344,0.016843502793423698,0.11089581721100113,0.016673593774476008,1.0,7.850462293418876e-17,2.220446049250313e-16,0.5759770523591337,0.012050160473853773,0.05319129347543372,0.40267006180353493,1.4504723368934658,0.40267006180353493,1.4504723368934658,1.1471911082005672,3.4021791510728097,1.1068789065301856,3.3479474251909003,2.090407534594901,5.6142054599972635,2.1856160777218996,5.68667310176915,1.223018610015331,2.979847508908512,1.0060685112603387,2.8405592516720644,1.9871012308588103,5.867617721014716,41.295828878224086,156.09932511835714,0,95,13a8de7c-e804-47ba-89e9-6913666bbeae,caminar
2.55825558183308,0.7080832186820172,2.2892414539322314,0.7747395102124248,2.540716495084806,0.6136030070763837,2.1274756429681476,0.8200588357849179,0.11600200321267486,0.10691722581191711,2.1586329168343132,1.8931376167218972,6.223239821292911,0.25547298078865216,0.10805244991058945,0.48630070518495394,0.07419560126879293,0.033630934674502046,0.06450820495576962,0.018482774574385602,-0.02923610009273271,0.03351533187945609,0.051887914074081304,0.026103933232070733,1.0,6.547738180757585e-17,1.1102230246251565e-16,0.5182414609046357,0.05956755028264134,0.2716018066014499,0.8546468883134205,1.4746744682285744,0.8546468883134205,1.4746744682285744,5.499349311442658,12.019349826474505,5.471745093542238,10.894767688620899,9.492155796140452,21.537492667487744,9.176787844470162,21.427946992185493,3.5040124693223644,5.531592235732554,4.733180619850459,9.252571212153539,9.46007576839129,19.795755426592397,45.256676707720196,188.154387366861,0,110,146a36af-bf5f-4fa3-b195-77b61d691809,sentarse
3.052065833638734,0.06995422471041417,3.0088338523694995,0.09130977174625943,2.94263166513149,0.06836969578794956,2.823461037243548,0.13612450869235013,0.1844042339435352,0.057119403471140494,-3.091236268084026,0.01835974012440761,0.06377782702595436,0.03237162731120509,0.015772313285614736,0.0546533100566422,0.1253827754408121,0.03885136157760532,0.079862005636096,0.04018383865243015,-0.0903145344927907,0.0217231126403144,0.1061528754243127,0.02260476568288042,1.0,4.965068306494546e-17,1.1102230246251565e-16,0.576726431170988,0.019852470318282852,0.06908611050511027,0.7521830123121986,1.4731222024466855,0.7521830123121986,1.4731222024466855,2.0628172717520328,3.4923668599612805,1.9782800071607756,3.6118821854114236,3.7163725788212267,6.523225725815647,3.4078050468938192,6.311322231280478,2.19349690438689,3.9428551076172287,2.0151053170675786,3.7906056159627903,3.287551222564269,6.130388522142758,0.47192863939351365,1.117489419704764,0,55,16f0298e-b6d0-4f52-8292-a2cb6423531f,caminar
2.915593320221134,0.11483269866020315,3.066257023830508,0.048001544168265506,2.9904941780480896,0.06166523103354523,3.0193284042387027,0.05336575575303681,1.4640414801945159,0.026665428244080767,1.647569576421981,0.03251882956624395,0.09067694229107537,0.050042424352250404,0.022787967122096756,0.0755471606301985,0.03889079179082598,0.027479373301900693,0.02031575129460959,0.020756156396444854,-0.13108132475346274,0.013826844365998514,0.13264989826698886,0.012172489096214385,1.0,5.139333957141231e-17,1.1102230246251565e-16,0.5865319990211761,0.02955480278911054,0.1187320996891228,0.7133848871433381,1.7528132911859264,0.7133848871433381,1.7528132911859264,1.4352081336026252,3.712982383383143,1.5428567981276624,3.6469657224622964,2.805491903802618,6.531349958118107,2.529775177873453,5.611860836212501,1.82991094907262,3.8241393852769674,1.649669930741733,4.14456874947097,2.9083114371845227,7.280629035149795,0.36674944445376706,1.1304281488834953,80,155,17b03470-9955-482e-863d-ae954afd4f53,girar
2.329006724180513,0.3739189198603633,3.0431724123355894,0.0760894223150109,2.32815551561424,0.28705299361232745,2.9838943333288697,0.12460042142134688,0.1875504603585188,0.08046450942345755,1.4618477172768476,2.752685213546725,6.270039171822786,0.03826931272164916,0.018172031917054705,0.07826869653713464,0.139543010146978,0.0678167026357066,0.0916498426347971,0.05445971851340783,-0.08411886692629196,0.06902335562116761,0.10465949644012054,0.07278221432584797,1.0,7.021666937153402e-17,2.220446049250313e-16,0.5905161783552049,0.026448114391516616,0.09147642933957789,0.23503006919732997,0.29929562560118844,0.23503006919732997,0.29929562560118844,1.1095830008124565,2.362399418360565,0.8182647164423902,1.6495991455333368,1.3896327860934057,2.8015169524929426,1.3391673666554298,2.958440545882143,0.5661789575795464,0.9423510115985266,0.995133675728297,2.6375374624993704,1.9511744024248356,3.2625696222296576,6.607257498008752,186.2324024376141,0,145,17bc70cd-b041-4259-b479-6f9f64491090,ponerse_de_pie
3.0049520728634507,0.13751010017195964,2.972780529100752,0.22327362298841133,2.8125818781842975,0.2507797560501181,2.764607451684183,0.11240804695319687,0.07413363173495995,0.04870713150343091,1.8658138834954192,2.4898397477994663,6.272863304985611,0.01919140144494224,0.010440569202652952,0.04709029762497963,0.12110079874595006,0.08061304534562833,0.09021499684701363,0.051525715436211705,-0.19143606276872258,0.05493467807388653,0.20274298268282784,0.04960134623470675,1.0,7.850462293418876e-17,3.3306690738754696e-16,0.5519783148808218,0.024949628698431724,0.10504231130632519,0.23106641406740422,0.29018955615010483,0.23106641406740422,0.29018955615010483,0.8066246388590164,1.5734191595848064,0.6437642260563045,1.3326026958167676,1.0373046683753313,2.8184339987081555,1.163073882058189,2.879207749210063,0.677532818224849,1.2843267677860575,0.755532929687774,1.731631018905951,1.924413164280716,3.97122399352296,26.06862501041905,187.6430476238472,0,145,18289d82-1288-4544-9b24-13debdcad6b7,sentarse
3.025999934102863,0.046204330441450135,3.0415008689873444,0.04595164905921067,2.904935775398037,0.030193378487388033,2.9909569930056907,0.04736057866448554,0.13530690442852758,0.030375925993304232,-3.109780626147769,0.011576993536934756,0.03375349822530094,0.020404306998324347,0.00544520214354705,0.02648308610162342,0.06567254002121362,0.04701793131208319,0.04827561339532787,0.03126341800621855,-0.06943896042437038,0.008049533868231038,0.0777569250611517,0.007988805392914723,1.0,4.734006883291518e-17,1.1102230246251565e-16,0.5793406843587092,0.0046482220977225,0.014140632827055355,0.6792898658052121,1.4624906895344318,0.6792898658052121,1.4624906895344318,1.5577600027330256,3.372460921156755,1.7179277814847296,3.471581081997125,2.6656380428860715,5.686956203199301,2.812529540278538,5.67710999779908,1.6067751899188216,3.5896183963714567,1.5160840494412005,3.161346079246083,2.9001704269905018,6.188987473417209,0.1727777384872661,0.55635711301933,30,80,18a90832-982a-4dc0-a755-e36e008b987e,girar
2.247690078918987,0.4109071234664541,1.7670040141839962,0.5079293116319209,2.501677975806537,0.2092881557481122,2.018688485695358,0.5141088076769427,0.2732168423297282,0.12321575978343566,-1.8661364145296537,2.4919953342871013,6.279502144573335,0.05642023854276578,0.021626620542710744,0.11196832116347544,0.363066665471221,0.07967687059960256,0.25900894577304523,0.028676124174852432,-0.11058234848314896,0.042278922546148116,0.19431350835392944,0.0447471719097384,1.0,6.722734267267086e-17,2.220446049250313e-16,0.5801601354121403,0.03724855548543762,0.11906692796577706,0.23333326599764942,0.26749127045746524,0.23333326599764942,0.26749127045746524,1.0776877326023286,2.739303135418679,1.7474283942046915,4.254971465489058,1.5646741899262089,3.404744087908436,1.7629365153640433,3.858088868922379,0.6603081353407578,1.5014564305284785,0.8621571894826883,1.4844873992019079,2.1542154964651945,4.676644377777656,6.630897715003783,187.41068581125688,0,145,1a079dfd-afb7-4177-955f-1ee24520e6c5,ponerse_de_pie
2.9586761414457197,0.11283283385998859,2.970247616155912,0.11330641868958102,2.9581242381047392,0.0846114971786271,2.950164918370474,0.0916046630070615,0.09425449281326753,0.05431345024678431,1.8997034395227126,2.3656108907430533,6.261454183856356,0.12645321520684513,0.06529542311311756,0.19259027130427953,0.6768649132414297,0.3289850258242274,0.3773465604436668,0.17489407204005158,-0.13564341187223114,0.02901054874848852,0.3185680028419169,0.10063980631070683,1.0,6.69489673871845e-17,1.1102230246251565e-16,0.665424963064153,0.08321705817237927,0.22790594273453346,0.920558807583332,1.7167076586238308,0.920558807583332,1.7167076586238308,3.897361913066986,6.63588778815192,3.7870597345470514,6.396076932616071,7.346012596843514,12.310377654725148,6.356876541924326,10.932614586441444,1.8844466348400752,3.3310581750349857,1.8749147104517894,3.625730064340172,7.633108541149104,13.365864125778847,16.093544534544982,156.10273588561554,0,50,1a62d558-6de4-4a18-87eb-fe79b4edd347,girar
3.120108159855043,0.020074248635548582,3.1159981984135876,0.022112770080492325,3.059290271005174,0.025029422598151666,3.0908467475362897,0.020617671509247273,0.028815564384389925,0.012745383613099862,-1.89117543921053,2.4476181695225296,6.2724244288011235,0.06219723183279025,0.05588017371628156,0.23006294912268643,0.011438218733439079,0.009541067864750171,0.00962606846811608,0.008157015864973412,-0.06700694766802301,0.010034190177950592,0.06738458141859674,0.00976974160336781,1.0,6.158409296133417e-17,1.1102230246251565e-16,0.5504553466498,0.02553291584557852,0.11587411867438246,0.515715724281078,1.6390286665880718,0.515715724281078,1.6390286665880718,2.6261504549079677,10.699991245023018,2.818061725705203,10.175670657961732,5.447213204636702,18.802331908415855,5.431539962123481,19.947876656272204,1.568800840196593,4.199747270886499,1.275091047579481,3.045250231406639,4.900248570965442,22.104232534064064,45.80892095916007,189.6686095027492,0,125,1a728789-28d7-4fc9-91aa-fc085e3f9386,caminar
2.9704062990540434,0.3024705906143975,2.7433886219365693,0.38683187405111374,2.8048172963337046,0.1639838998483476,2.8131685992280766,0.3776001208211332,0.09032596365977945,0.052127737397712245,1.4556887928978688,2.7504749538193187,6.272872930618484,0.06389138082248962,0.023131106778512923,0.11941293652563889,0.5016322505970796,0.07799535191164715,0.2863933940728505,0.04287455080180087,-0.21644011915971836,0.03294124091556968,0.2989062006781763,0.03515680997144148,1.0,7.021666937153402e-17,2.220446049250313e-16,0.5598457930540979,0.02685463381767104,0.09391166372502302,0.27109366735727836,0.34416486589441087,0.27109366735727836,0.34416486589441087,1.2371270895666122,3.257879190060397,1.5666651901847024,3.9842529728507943,1.725719954278496,3.2310748832292564,1.8859375635152777,3.4366811844034615,0.8071418415633765,1.8600703894369957,0.7377482810974271,1.3333589551692153,2.124683949738293,3.9753535435576324,19.740149013681553,187.65173209774753,0,145,1e944399-6866-4acb-8195-bee1ff58df94,sentarse
3.1034321242361353,0.0336317076297403,3.109209285176876,0.02011340849900871,3.0646012013135286,0.03456406134657023,3.075071991907038,0.018678663010935834,0.014304004968120905,0.011594060402088309,-2.2821213013016957,2.0651264448805597,6.259366036974954,0.05444203650277006,0.04062130146617523,0.1736221933355213,0.02648543746149896,0.024179835158706114,0.012005324080351073,0.012164737918834835,-0.03438727904050092,0.007018089718700939,0.03709147047341068,0.007386625597823101,1.0,8.661843438123528e-17,2.220446049250313e-16,0.5726088022657666,0.02415878515598424,0.08474537133030347,0.48387565734138865,1.6278867448632883,0.48387565734138865,1.6278867448632883,3.2320232695749365,10.598060143675463,3.3518674450375228,10.3397124129967,6.352606030770896,20.00422784271159,6.18782253251354,19.867403726585703,1.9294697816652577,4.906127467605392,1.4491157927420624,3.806206282595474,5.971486091827697,23.850682627785307,26.261311874232593,189.08906849881902,0,110,1efe32b3-2eb1-4c81-be27-2fee119e5df7,caminar
2.6088512774280535,0.5664590051522967,2.5785233439409976,0.6940575509856092,2.4782824256295117,0.5550383110140661,2.342384180837844,0.5689180817987493,0.07484044080288939,0.015050528634396572,2.3755515927949014,2.008510008046159,6.269686783595393,0.019019222517505065,0.01679750148606523,0.06622406276768533,0.05567130932639189,0.0223094280751262,0.02598415856140063,0.015764676662046846,-0.016132969025741604,0.04838523248043173,0.047180000684876384,0.03047218436518966,1.0,7.12417844627997e-17,1.1102230246251565e-16,0.6002477348202485,0.033987372837338055,0.11979793047696796,0.49896290174575014,1.4681032634707762,0.49896290174575014,1.4681032634707762,1.8279951270063701,3.3967208246453944,1.8544113904947535,3.3483746689631153,2.382243427238872,5.0577146005883735,2.4001359892407628,4.993241468156817,1.0867347926926445,2.887832506523036,1.1655426012163377,3.241517171468659,2.034928157686477,4.792612562342057,19.643608255874383,155.7913690317323,0,80,21281294-ec3d-435d-82bc-cc05848ff29f,ponerse_de_pie
3.0543177552852696,0.08730725759609341,3.057868556802275,0.05024044573611173,3.0300082497136427,0.029244908064787377,3.0533344149214448,0.03389845199201662,0.00863987111239681,0.006160480261601333,-0.4216067099227818,2.8488636146656887,6.150643039791737,0.18962039833026242,0.09442570191591058,0.4124492980304324,0.07098955910822208,0.07136729611497579,0.04177905494262549,0.044132069928541115,-0.004150344931986183,0.01219951626724307,0.03492662285401161,0.025969150356127575,1.0,1.6399080890483395e-16,4.440892098500626e-16,0.58436575053281,0.030772579652504652,0.1031540478122629,0.9475696539301861,1.7907645255412545,0.9475696539301861,1.7907645255412545,7.435362051525839,14.482655804305011,7.209814292655679,13.81650169655674,14.223638605597603,27.676991585342922,14.128470129892285,26.825619134685283,2.9783631781498996,4.686589881299868,2.6922458667515166,4.108580252241011,12.735759802625735,24.847592682198307,20.982154020106478,187.3580495198098,0,50,23a45470-f7d2-48c7-8dd8-c252ec5bb5db,girar
3.09724781065962,0.027751472433387065,3.1126614376024393,0.017366622174730936,3.039098914530012,0.025597100260390648,3.073211102249485,0.03335890814565743,0.013509411312595488,0.009888063783364848,-1.1060774844801948,2.899645800038149,6.2806718780844975,0.046447560384868046,0.0320808687286278,0.11622348962904283,0.010365901381841727,0.012915043726855525,0.009984766083237315,0.005606070154505896,-0.0327962112080838,0.008659027778624876,0.03356567079200705,0.00871246952601001,1.0,5.551115123125783e-17,1.1102230246251565e-16,0.5800325254529552,0.022683021616631573,0.08315177697385645,0.43632899363763317,1.7487839068569455,0.43632899363763317,1.7487839068569455,2.6920495836239846,11.460658239581997,2.8881202896166527,10.498141208260893,5.30714692238834,20.984834684911817,5.3473340703494285,19.44718343871655,2.195745369424882,4.561728582575375,2.0811858641475527,3.6469200866098896,5.046691307595381,24.62354399687874,56.508393616164625,189.52948508739001,0,135,24f4d181-905a-494a-a686-6e1b220f1f24,caminar
2.9554335523565816,0.07484405189928874,3.0853079302773327,0.05396842785139715,2.8367827587244516,0.09845482425261617,2.7315346253670483,0.09273114680412008,0.08847055844254487,0.0661900844638923,0.030576868604941323,0.021413996809542465,0.06400687481873962,0.01937759724510413,0.01485456143913393,0.050077840447587715,0.07376983744854276,0.03176264504079085,0.08302167396653783,0.04280190507251595,-0.07497165133033624,0.036301743976965443,0.0891118191183642,0.029199194234760726,1.0,4.734006883291518e-17,1.1102230246251565e-16,0.5243684095862441,0.022444609479805776,0.09488666525137146,0.6459408191287124,1.3206544255778039,0.6459408191287124,1.3206544255778039,1.5961590563842398,3.4153076617071454,1.5979686128328368,3.240264384906759,3.0767716023262595,6.249763755592922,2.924448167921501,5.965909633468493,1.684873485278638,3.584002876235646,1.7054246547515135,3.5837059714652995,2.655293293821042,5.448623367952666,0.39386976797595363,0.9346006319986928,0,50,279bdb80-6fee-4732-923a-85a8a1dc08bd,caminar
